unique_id,url_len,ip_add,website_domain,registered_domain,https,js_len,js_obf_len,server_loc,most_visitors_loc,website_exist_time,unique_users_day
428885,43,177.246.33.220,de,incomplete,yes,169,46,Americas,Oceania,352.3895919,752
309431,24,98.153.208.29,com,complete,yes,148,50,Americas,Americas,351.3932688,1871
1059700,63,101.41.210.227,com,incomplete,yes,190,18,Asia,Americas,3.812632494,15
587734,40,155.89.117.61,com,complete,yes,224,48,Africa,Africa,220.4912526,198
858909,27,223.28.116.64,com,incomplete,yes,166,62,Asia,Asia,256.1196,294
51131,24,85.6.21.162,org,incomplete,yes,204,43,Europe,Africa,112.8396484,563
157729,57,189.106.6.113,com,complete,yes,129,53,Americas,Americas,33.29601779,94
1109493,23,208.138.110.239,com,complete,yes,49,19,Americas,Asia,306.877836,575
125283,50,198.154.159.183,com,complete,yes,84,67,Americas,Asia,40.74063394,281
1165361,28,65.95.136.116,com,complete,yes,88,57,Americas,Oceania,111.4323561,1701
761812,25,31.110.46.135,com,incomplete,no,817,553,Europe,Oceania,291.2308085,474
725955,55,14.37.243.176,com,incomplete,yes,124,55,Asia,Africa,22.74359011,284
1172579,43,31.209.183.129,com,incomplete,no,116,24,Europe,Asia,265.7363479,3136
348689,29,59.248.101.9,com,incomplete,yes,209,50,Asia,Europe,128.863124,88
155448,21,204.190.159.138,org,incomplete,yes,166,29,Americas,Oceania,350.6740003,5098
72399,27,139.12.9.50,edu.au,incomplete,yes,226,84,Europe,Oceania,341.039934,437
267655,61,102.140.185.72,co.uk,complete,no,263,53,Africa,Americas,313.9148895,2514
681548,22,122.37.131.30,org,complete,no,175,99,Asia,Oceania,179.7548072,109
707601,26,26.235.181.131,org,complete,yes,219,66,Americas,Asia,203.5655055,93
494176,24,113.136.53.179,com,complete,no,106,49,Asia,Europe,330.7875671,532
576857,28,220.149.12.151,com,complete,yes,179,46,Asia,Europe,266.5614104,526
154758,22,1.121.217.184,org,incomplete,no,143,68,Oceania,Americas,329.2187928,1070
1167918,34,63.57.76.152,com,incomplete,yes,233,56,Americas,Americas,239.0283938,2164
931836,30,14.214.139.242,com,complete,yes,84,6,Asia,Asia,20.28656825,31
268331,29,64.70.92.228,com,complete,no,268,65,Americas,Americas,212.1447208,460
991865,28,126.228.9.109,com,complete,yes,166,56,Asia,Americas,331.073886,394
1987,27,13.168.221.214,com.au,complete,yes,179,42,Americas,Oceania,88.37085935,613
715209,24,22.44.207.53,com,complete,no,62,22,Americas,Americas,330.7102082,527
674051,35,142.17.40.242,com,complete,no,136,47,Americas,Europe,150.6529922,467
502323,28,155.152.214.126,org,complete,yes,125,79,Americas,Asia,60.3989753,179
1044724,27,60.24.98.5,com,complete,yes,188,86,Asia,Asia,350.7668049,155
1059439,32,16.136.51.237,net,complete,yes,193,63,Americas,Americas,83.42727803,231
586462,25,199.186.82.23,com,complete,yes,200,78,Americas,Americas,180.3992435,195
453180,41,189.158.102.149,co.uk,complete,yes,224,7,Americas,Oceania,144.3061347,403
586245,33,197.3.200.68,com,complete,yes,150,35,Africa,Africa,22.92019919,27
194112,29,106.134.170.238,com,complete,yes,133,67,Asia,Europe,94.54422563,573
877276,47,178.132.123.70,com,incomplete,yes,159,52,Europe,Europe,70.3094417,549
77567,25,140.197.178.5,com,incomplete,no,116,38,Americas,Asia,164.9223169,454
171654,37,199.233.217.38,org,complete,no,100,26,Americas,Americas,351.5526998,2922
202499,26,107.68.25.142,org,complete,yes,243,10,Americas,Africa,347.7640521,1730
1159746,63,219.226.21.28,net,complete,yes,124,49,Asia,Europe,306.1727266,2373
631525,25,100.130.16.6,com,complete,yes,132,42,Americas,Oceania,256.5445454,169
109267,40,105.17.205.160,com,complete,yes,210,80,Africa,Asia,206.2720407,1629
980139,36,104.71.147.109,org,complete,yes,178,33,Americas,Asia,353.6544311,1287
681674,55,48.64.7.158,co.uk,complete,no,179,36,Americas,Europe,35.38138226,14
110538,49,62.136.204.232,k12.nv.us,incomplete,yes,137,28,Europe,Americas,181.1430513,606
308025,31,165.156.143.18,co.uk,complete,yes,105,39,Americas,Europe,93.63361262,136
1043000,31,131.184.124.89,org,incomplete,yes,213,47,Americas,Africa,190.2435408,1035
478650,27,164.148.207.150,com.au,complete,no,52,71,Africa,Oceania,217.9538595,357
581387,19,61.143.27.144,org,complete,yes,179,55,Asia,Europe,310.5409475,180
12432,32,106.23.234.214,com,complete,yes,122,88,Asia,Europe,62.52529189,414
200296,59,180.96.164.95,com,complete,yes,126,60,Asia,Asia,20.15157059,36
1167860,36,68.108.23.33,com,complete,no,166,55,Americas,Asia,193.3250667,335
878083,24,2.198.188.2,com,complete,yes,76,28,Europe,Africa,7.429332347,14
808902,46,39.88.109.76,edu,complete,yes,235,60,Asia,Oceania,321.651421,285
671968,22,153.95.117.197,com,complete,yes,127,20,Europe,Africa,219.0706302,1338
1067976,25,111.210.179.226,de,incomplete,yes,159,51,Asia,Americas,62.65397394,394
627658,55,209.190.80.63,com,incomplete,no,489,417,Americas,Asia,53.84778338,789
230032,38,17.136.189.87,com,complete,yes,254,40,Americas,Asia,332.3236872,2407
19507,22,74.139.239.133,com,complete,no,89,33,Americas,Asia,209.3947526,188
183809,28,132.169.204.97,com,complete,yes,140,61,Europe,Americas,243.5003107,782
700746,66,124.94.203.148,gov,complete,yes,142,41,Asia,Asia,293.6163986,147
397796,23,122.12.166.40,com,incomplete,yes,19,21,Asia,Oceania,2.090185569,4
1017436,25,11.188.211.84,com,complete,yes,223,83,Americas,Europe,87.21772974,134
291913,25,62.68.43.171,com,complete,yes,230,99,Africa,Oceania,139.6711818,13
119728,20,161.58.224.112,com,complete,yes,220,64,Americas,Africa,1.31290038,2
536239,52,104.204.184.228,co.uk,complete,yes,236,50,Americas,Europe,115.8409723,1875
1101230,32,98.116.11.220,com,complete,yes,178,52,Americas,Europe,251.2357914,340
1168426,29,27.80.99.136,com,incomplete,yes,189,12,Asia,Americas,203.6056558,319
71973,39,4.124.57.46,co.uk,complete,no,77,73,Americas,Africa,311.5430168,975
783905,26,53.80.248.215,com,complete,yes,216,77,Europe,Americas,80.67466332,176
324893,33,42.226.193.46,org,complete,yes,154,75,Asia,Oceania,144.3590196,529
137902,39,131.7.169.28,org,complete,yes,115,26,Americas,Europe,167.8236975,152
282996,48,3.151.199.203,com,complete,no,166,-8,Americas,Oceania,42.78707288,80
718807,31,200.111.121.51,com,incomplete,yes,11,55,Americas,Americas,269.5055719,582
624784,28,205.107.74.126,net,complete,no,101,20,Americas,Asia,288.0404103,3683
876958,31,106.146.248.104,com,complete,yes,114,72,Asia,Africa,129.801506,221
115858,32,184.33.197.229,org,complete,yes,231,68,Americas,Africa,350.5135831,1565
1107897,28,175.56.81.41,org,complete,yes,160,12,Asia,Oceania,183.1485201,411
223501,47,196.129.138.215,com,complete,no,76,83,Africa,Oceania,71.97740811,111
91004,47,155.201.174.24,com,incomplete,no,600,420,Americas,Americas,210.6954584,225
858746,20,104.110.122.131,org,complete,yes,137,41,Americas,Asia,224.2400619,340
395272,53,16.35.183.249,de,complete,yes,179,26,Americas,Europe,196.2988643,588
875684,38,151.170.53.141,cz,complete,yes,209,42,Europe,Americas,210.7786601,610
383510,65,221.236.150.40,com,complete,yes,133,51,Asia,Africa,159.832934,907
643743,38,12.227.247.137,com,complete,yes,258,64,Americas,Africa,153.0855608,256
1179615,30,121.246.182.118,com,complete,yes,234,32,Asia,Oceania,347.880898,303
767911,100,214.238.195.246,org.uk,complete,no,29,57,Americas,Europe,30.63606203,68
393866,19,53.249.132.208,com,complete,yes,8,69,Europe,Americas,297.501055,765
536279,71,56.112.20.180,org,complete,yes,250,30,Americas,Americas,67.37132875,37
405537,46,177.227.175.248,edu,complete,no,127,88,Americas,Oceania,21.25107445,8
525593,48,50.2.246.148,uk.net,complete,yes,217,112,Europe,Asia,156.2947479,371
805843,30,36.128.67.147,com,complete,no,147,37,Asia,Asia,24.70541631,101
466055,28,137.85.91.191,com,complete,yes,64,40,Americas,Europe,87.6746228,145
25167,29,157.58.20.216,com,complete,no,128,17,Americas,Asia,60.3737109,39
661568,25,219.5.190.16,com,incomplete,yes,209,64,Asia,Americas,56.12320543,55
1086018,54,205.76.187.147,com,complete,yes,117,46,Americas,Americas,358.0874569,56
302943,22,7.222.80.71,info,complete,yes,203,29,Americas,Asia,352.3575248,818
370866,42,146.38.2.195,net,complete,yes,280,61,Americas,Oceania,59.47701108,110
926874,30,8.105.136.23,edu,incomplete,yes,175,43,Americas,Africa,294.2503679,297
722985,57,73.65.245.190,com,complete,yes,156,42,Americas,Africa,197.951663,410
633077,27,15.213.212.171,com,complete,yes,73,56,Americas,Asia,146.8862049,591
492558,35,117.76.30.96,com,complete,yes,206,65,Asia,Africa,139.0817831,794
676109,52,17.121.138.125,fi,complete,no,29,33,Americas,Asia,113.3942231,288
49484,27,129.137.62.22,com,incomplete,yes,171,45,Americas,Africa,334.3413055,626
767205,64,141.240.23.146,ac.uk,complete,no,82,57,Americas,Asia,60.82117711,201
99958,33,85.120.228.140,com,complete,yes,166,96,Europe,Africa,321.5025178,188
230902,63,103.236.132.34,com,complete,yes,177,63,Asia,Africa,323.8183128,152
81995,34,165.208.24.229,ch,complete,yes,120,17,Americas,Asia,263.4429935,548
810359,29,101.111.164.113,com,complete,yes,142,16,Asia,Oceania,300.2392001,497
974043,39,115.92.80.136,org,complete,yes,85,60,Asia,Asia,246.4636289,464
945039,28,115.164.182.89,com,complete,yes,140,63,Asia,Oceania,88.4251806,91
973080,28,107.123.234.244,org,complete,yes,206,22,Americas,Africa,104.6859686,42
625956,21,198.201.23.17,com,complete,yes,74,87,Americas,Americas,360.8539842,1239
263391,37,120.86.121.5,de,complete,yes,54,70,Asia,Africa,150.9908848,58
1182680,28,132.7.121.240,ca,incomplete,yes,195,68,Americas,Asia,346.7409539,425
1173243,55,142.1.11.35,com,complete,yes,233,11,Americas,Asia,126.4055594,664
420643,38,187.155.62.18,com,incomplete,no,135,78,Americas,Americas,254.2656742,499
691190,44,144.149.178.78,edu,incomplete,yes,260,45,Americas,Americas,287.4604871,1054
653116,35,161.85.153.205,com,incomplete,yes,147,46,Europe,Europe,348.2895379,188
672001,24,67.130.150.38,com,incomplete,yes,131,61,Americas,Asia,357.1419348,871
178938,23,147.113.84.110,be,complete,yes,250,58,Americas,Africa,249.0449953,561
462153,20,195.213.48.234,net,incomplete,yes,220,18,Europe,Africa,201.4543569,1039
95313,42,169.226.39.105,com,complete,yes,171,99,Americas,Europe,195.431382,772
558428,31,149.248.77.5,net,complete,no,89,45,Americas,Europe,364.2914728,602
414904,61,134.189.164.76,edu,incomplete,yes,185,43,Americas,Europe,354.034299,602
612638,38,118.82.78.95,tx.us,complete,yes,237,18,Asia,Europe,17.20067549,26
973756,30,156.145.202.139,com,complete,no,144,57,Americas,Oceania,296.8745295,340
88284,24,38.219.4.62,com,complete,yes,47,15,Americas,Asia,38.04384009,427
309086,27,121.115.198.151,com,complete,yes,155,87,Asia,Europe,42.23229398,118
685719,25,152.101.110.191,com,complete,yes,209,53,Asia,Africa,281.1991094,611
833783,22,23.21.129.117,com,complete,yes,225,57,Americas,Oceania,211.7544591,769
204925,38,50.182.130.62,co.jp,complete,yes,50,56,Americas,Europe,83.39173194,972
614846,33,82.158.246.4,co.uk,complete,yes,95,13,Europe,Europe,323.4834344,1216
645943,50,35.81.89.27,com,complete,yes,208,43,Americas,Europe,178.5577878,1519
602372,44,165.216.224.141,com,complete,yes,230,58,Americas,Asia,212.4957892,253
1069718,30,6.236.26.24,edu,incomplete,yes,104,101,Americas,Asia,350.3634241,1074
165569,30,137.149.88.202,com,complete,no,140,50,Americas,Africa,344.0811107,1184
72909,25,191.123.5.58,com,complete,no,117,83,Americas,Africa,73.81592533,177
856743,23,141.246.220.209,com,complete,yes,214,58,Americas,Europe,13.56375007,33
1098735,31,29.244.223.109,com,incomplete,yes,145,58,Americas,Americas,110.1924627,54
741230,31,108.48.49.72,com,complete,yes,209,70,Americas,Europe,290.4598929,1289
224329,53,29.26.217.165,com,incomplete,no,217,43,Americas,Europe,38.51928626,56
740306,45,35.195.6.34,ns.ca,complete,yes,271,37,Americas,Americas,106.6366503,556
281846,32,9.52.116.89,co.uk,complete,no,207,56,Americas,Africa,33.97816736,296
739663,25,30.155.6.9,com,complete,yes,78,17,Americas,Asia,174.0309089,625
622196,42,13.28.198.98,co.uk,complete,yes,221,45,Americas,Africa,309.3894169,444
247378,54,123.97.204.6,com,complete,yes,176,44,Asia,Americas,266.9161599,430
670608,25,99.28.80.137,com,complete,yes,174,41,Americas,Africa,265.0157626,468
1070345,38,161.214.237.40,com,incomplete,no,131,26,Americas,Africa,78.12095626,17
147226,62,165.218.75.44,com,incomplete,yes,237,49,Americas,Oceania,48.24429683,94
1031683,28,137.96.151.117,com,complete,yes,260,43,Europe,Americas,23.70912546,63
882866,21,33.195.216.227,org,incomplete,no,128,46,Americas,Americas,40.17527157,175
302403,25,106.35.125.22,com.pl,complete,no,140,66,Asia,Europe,363.2949176,721
502734,36,17.134.33.197,com,incomplete,yes,142,43,Americas,Americas,342.9094718,1910
78168,44,112.116.126.228,edu,complete,no,184,2,Asia,Oceania,232.7205508,554
255253,55,106.107.21.180,com,complete,no,151,18,Asia,Europe,139.400218,151
398527,17,30.97.120.154,org,incomplete,yes,138,65,Americas,Americas,26.8273137,108
400201,24,129.233.140.154,com,complete,yes,178,-22,Europe,Africa,247.1919478,475
739228,47,94.102.3.78,com,complete,yes,127,51,Asia,Americas,306.9866356,110
316734,25,108.88.150.185,com,complete,yes,104,40,Americas,Europe,363.340102,807
228414,28,102.190.67.130,com,complete,yes,45,40,Africa,Americas,41.8053224,66
1136581,30,168.186.164.19,co.uk,complete,yes,238,65,Oceania,Asia,130.6352575,124
147461,46,105.96.75.199,com,complete,yes,217,69,Africa,Africa,167.7104111,281
736670,25,92.144.168.93,com,complete,yes,214,29,Americas,Europe,111.0606209,827
656241,26,152.122.150.96,edu,complete,yes,218,35,Americas,Africa,44.14048823,131
833104,47,130.39.179.72,org,complete,no,84,71,Americas,Africa,347.990924,112
850201,26,114.116.190.22,org,incomplete,yes,126,69,Asia,Europe,87.17560366,266
148196,44,94.122.235.85,ed.jp,complete,yes,192,85,Asia,Africa,36.39435489,137
895993,51,86.145.171.56,org,incomplete,yes,129,53,Europe,Asia,353.6432503,894
1162315,28,25.159.162.22,com,complete,yes,74,60,Europe,Americas,272.2934561,727
1081499,26,117.11.175.7,com,complete,yes,241,21,Asia,Asia,223.3788626,807
174094,41,222.240.35.15,com,complete,no,153,33,Asia,Africa,33.08588556,71
1186726,23,40.87.56.51,com,complete,yes,103,73,Americas,Africa,54.12502309,48
414250,19,37.34.141.232,org,incomplete,no,60,28,Asia,Oceania,240.0768199,63
829420,19,46.13.107.13,org,complete,no,162,8,Europe,Asia,35.72996179,68
1021085,39,62.53.24.80,com,complete,yes,188,93,Europe,Oceania,139.7532687,224
202469,36,204.71.76.181,com,complete,yes,292,110,Americas,Europe,151.7865374,735
322676,61,130.123.72.22,co.uk,complete,yes,102,30,Oceania,Europe,260.7031143,595
1166659,41,187.103.22.74,com,complete,no,106,42,Americas,Oceania,4.997240474,15
492756,18,70.114.112.36,fr,complete,no,115,43,Americas,Africa,95.17389843,143
742950,31,174.21.208.173,edu.sg,complete,yes,213,52,Americas,Europe,181.697356,55
455558,40,15.124.89.43,com,complete,yes,270,38,Americas,Oceania,119.8942501,600
766524,73,187.184.226.85,com,complete,yes,168,53,Americas,Asia,303.1861667,825
235189,52,83.182.162.21,gov,complete,yes,218,61,Europe,Asia,312.7702171,980
783571,32,199.98.123.44,co.uk,incomplete,no,468,392,Americas,Europe,270.789797,572
974154,41,220.22.112.149,gov,incomplete,yes,131,94,Asia,Americas,28.38437841,57
963404,27,122.22.72.202,edu,complete,yes,144,83,Asia,Europe,7.431532476,26
161762,82,173.42.60.204,com,complete,yes,127,28,Americas,Europe,41.48632918,85
286728,44,144.226.141.131,edu,incomplete,yes,111,63,Americas,Europe,35.26313479,37
757863,49,38.194.26.86,com,complete,no,149,12,Americas,Asia,68.60059183,190
15945,42,75.2.165.189,ne.jp,complete,yes,225,49,Americas,Asia,174.4896345,601
1031626,39,91.188.5.135,com,incomplete,yes,107,18,Europe,Americas,66.23906761,314
771648,80,148.59.166.201,com,complete,yes,240,45,Americas,Americas,211.2684676,2447
44185,32,72.71.51.191,com,complete,yes,201,15,Americas,Africa,242.2530568,266
210350,23,220.32.218.22,org,complete,no,90,62,Asia,Africa,217.0537672,1867
42440,47,167.209.168.85,com,incomplete,no,462,389,Americas,Americas,171.1063807,120
77904,24,150.168.142.134,com,complete,yes,218,88,Americas,Oceania,59.73553146,76
32445,35,223.71.206.9,com,complete,yes,86,35,Asia,Africa,72.04440894,77
1044915,26,109.230.168.161,com,complete,yes,76,79,Europe,Africa,76.07996346,95
541643,97,214.101.104.77,com,complete,yes,85,78,Americas,Americas,219.025238,121
1149356,23,180.210.72.1,org,complete,yes,134,24,Asia,Europe,285.2895279,1740
623055,31,136.23.80.231,edu,incomplete,yes,225,18,Americas,Africa,193.5188045,149
32124,31,217.244.66.162,com,complete,no,168,24,Europe,Asia,298.9489768,656
365534,27,149.232.3.246,com,complete,yes,206,43,Europe,Europe,323.6848813,1238
1124940,62,24.218.220.246,edu,complete,yes,184,48,Americas,Europe,323.3782453,147
343326,71,16.244.163.132,com,complete,yes,259,36,Americas,Asia,73.82705319,193
221176,46,137.38.145.181,com,incomplete,yes,139,68,Americas,Asia,343.8371231,1685
472596,61,151.69.190.25,com,complete,yes,121,89,Europe,Africa,20.13290267,38
614381,64,110.58.212.29,net,incomplete,yes,768,443,Asia,Asia,341.3524259,311
500367,26,157.154.162.199,com,complete,yes,130,51,Americas,Africa,344.2034969,283
453812,27,161.222.174.5,edu,complete,yes,34,36,Americas,Oceania,323.9751219,648
102395,25,88.12.156.230,com,complete,yes,61,44,Europe,Europe,15.97232123,3
578942,26,129.197.203.67,com,incomplete,yes,204,93,Americas,Europe,124.9143734,138
16323,37,83.196.203.240,ca,incomplete,yes,236,77,Europe,Oceania,232.7539448,5294
81202,26,4.234.66.117,net,complete,yes,153,53,Americas,Americas,17.4213272,35
286013,28,81.8.231.212,com,complete,yes,132,42,Europe,Americas,304.3616535,112
106431,29,57.121.61.220,blogspot.com,complete,yes,174,72,Europe,Asia,124.6674394,1859
960284,26,38.18.222.13,co.uk,complete,yes,219,35,Americas,Oceania,151.3058903,124
657451,37,181.236.60.165,com,incomplete,yes,219,45,Americas,Oceania,180.4893285,386
441472,46,40.81.6.70,com,complete,yes,115,19,Americas,Africa,188.5228746,321
133135,27,125.47.162.125,org.nz,incomplete,yes,77,69,Asia,Asia,96.05871191,529
1001406,25,81.71.158.225,co.za,incomplete,yes,65,99,Asia,Europe,260.2027789,319
495530,32,199.124.220.60,com,complete,no,188,88,Americas,Europe,184.9021339,294
61691,28,122.142.235.101,cc,incomplete,yes,199,92,Asia,Oceania,120.5581897,195
753882,27,196.27.150.75,com,complete,yes,124,33,Africa,Oceania,101.5127415,311
951325,30,33.146.163.22,com,complete,yes,216,69,Americas,Oceania,244.2965359,432
510172,47,80.6.57.82,com,complete,yes,52,45,Europe,Oceania,89.36950169,234
599123,19,28.177.161.141,org,complete,no,220,81,Americas,Asia,152.0171749,5
1192265,23,2.193.105.79,com,complete,yes,183,57,Europe,Americas,154.1490421,3494
422416,28,193.89.22.108,co.uk,complete,yes,166,67,Europe,Europe,320.2973107,157
