unique_id,url_len,ip_add,website_domain,registered_domain,https,js_len,js_obf_len,server_loc,most_visitors_loc,website_exist_time,unique_users_day,label
15902,28,53.32.165.64,com,complete,no,196,66,Europe,Oceania,151.9417112,193,good
68720,46,33.168.3.135,org,incomplete,yes,128,101,Americas,Oceania,51.39788226,660,good
962018,23,35.98.29.191,com,incomplete,yes,292,119,Americas,Europe,312.6180268,1440,good
993157,20,152.195.47.59,com,incomplete,yes,54,44,Americas,Asia,258.879867,486,good
108014,52,187.85.22.241,org,complete,yes,156,33,Americas,Oceania,116.1060056,1388,good
775300,31,78.12.33.4,vic.edu.au,complete,yes,33,31,Europe,Americas,234.6583876,157,good
1014117,30,190.41.148.44,com,incomplete,no,925,830,Americas,Oceania,275.3000709,658,bad
132990,24,48.109.216.59,com,complete,yes,64,25,Americas,Americas,334.5224583,1806,good
410889,83,166.19.55.182,org,complete,no,194,8,Americas,Americas,263.5540422,519,good
483665,52,206.178.35.224,com,incomplete,yes,144,20,Americas,Asia,136.7639542,645,good
352797,54,177.70.90.56,com,complete,yes,108,49,Americas,Americas,36.22982957,133,good
23322,29,222.209.19.227,co.uk,complete,yes,160,0,Asia,Americas,165.432948,931,good
106711,46,62.16.48.8,com,complete,yes,171,33,Europe,Americas,224.4742532,1530,good
187110,32,221.95.220.230,gov,incomplete,yes,213,78,Asia,Asia,8.304606207,35,good
190857,34,149.133.160.221,com,incomplete,yes,226,38,Europe,Americas,326.238767,359,good
68670,39,4.110.35.125,com,complete,yes,147,61,Americas,Asia,144.4022418,1349,good
725391,25,106.24.225.228,org.au,complete,yes,248,57,Asia,Europe,166.3268983,771,good
522543,17,134.122.209.4,net,incomplete,yes,84,56,Asia,Africa,199.3397249,545,good
639918,41,92.107.13.228,org,complete,no,219,52,Europe,Asia,290.8953096,1496,good
789233,28,26.23.117.227,com,incomplete,yes,203,53,Americas,Asia,85.95081554,169,good
701118,23,45.143.189.1,net,complete,yes,232,82,Asia,Oceania,71.50709204,11,good
794780,28,166.191.4.197,org,complete,yes,148,18,Americas,Asia,193.3501766,253,good
1074328,36,29.79.39.208,net,complete,yes,193,69,Americas,Asia,113.8338363,350,good
262836,48,157.123.216.204,org,complete,no,157,54,Americas,Europe,172.7696762,218,good
1117655,25,74.209.14.217,com,complete,yes,169,36,Americas,Africa,238.3163549,752,good
560318,36,159.186.87.156,net,complete,yes,245,41,Americas,Africa,236.6002738,692,good
614369,25,89.238.30.106,com,complete,yes,166,109,Europe,Oceania,117.2409431,71,good
845331,27,126.22.247.240,com,complete,yes,120,87,Asia,Europe,108.7831275,16,good
990690,44,140.140.206.146,com,complete,no,78,57,Americas,Europe,2.596267234,5,good
794763,32,62.130.101.51,com,complete,yes,239,55,Europe,Asia,177.0164423,386,good
472154,26,101.58.131.56,fr,incomplete,no,376,30,Europe,Americas,58.85104338,60,bad
757144,27,162.235.8.40,ca,complete,yes,151,102,Americas,Oceania,239.7575647,528,good
759351,28,120.149.138.132,org,complete,yes,20,82,Oceania,Africa,66.56730573,112,good
722986,27,76.242.103.184,com,incomplete,no,517,372,Americas,Oceania,360.3403039,332,bad
856081,38,96.137.194.155,de,complete,no,206,-20,Americas,Europe,326.148874,3320,good
1178329,37,25.29.211.41,com,complete,no,164,66,Europe,Europe,260.5230339,939,good
105431,26,88.1.84.235,com,complete,yes,232,74,Europe,Oceania,230.4729861,791,good
548161,26,119.78.16.173,org,complete,yes,48,42,Asia,Europe,237.4707871,4072,good
773836,32,33.167.94.85,com,complete,yes,186,35,Americas,Asia,202.6954511,438,good
392181,47,178.61.240.209,com,complete,yes,167,61,Asia,Europe,217.0486761,660,good
260229,57,72.221.61.32,edu,incomplete,yes,81,21,Americas,Americas,241.4090209,23,good
533616,28,197.117.103.202,com,complete,no,176,67,Africa,Oceania,8.312983764,12,good
1157558,24,12.135.136.107,com,complete,yes,153,88,Americas,Europe,364.9325495,315,good
339792,30,77.109.12.104,com,complete,yes,201,54,Europe,Oceania,57.11417948,20,good
122190,24,219.224.211.200,com,complete,yes,59,26,Asia,Europe,322.2388234,3371,good
532706,29,20.71.93.238,org,complete,yes,75,55,Americas,Africa,225.3579564,532,good
887358,25,101.182.139.45,org,incomplete,yes,173,20,Oceania,Europe,251.1832099,202,good
967880,21,105.134.66.95,net,complete,yes,142,58,Africa,Asia,177.9841258,728,good
240380,37,176.240.104.175,com,complete,yes,245,49,Asia,Asia,155.7663862,1212,good
834718,42,74.65.48.98,nl,complete,yes,127,79,Americas,Oceania,35.31553602,51,good
249349,26,42.248.148.14,com,complete,yes,168,57,Asia,Americas,131.2551163,587,good
718067,44,90.89.227.131,edu,incomplete,no,159,10,Europe,Africa,54.17214932,13,good
583298,26,143.150.173.136,org,complete,yes,131,42,Americas,Oceania,179.2064043,66,good
160483,36,22.82.18.136,edu,complete,yes,94,45,Americas,Europe,186.1089541,4844,good
256635,27,87.69.29.20,com,complete,yes,146,23,Asia,Asia,262.5673765,372,good
1163754,27,73.129.1.17,com,incomplete,yes,140,73,Americas,Americas,198.605279,828,good
819978,40,197.202.184.167,com,complete,yes,176,9,Africa,Asia,253.5833145,1222,good
551056,46,109.116.40.136,com,complete,no,236,37,Europe,Oceania,342.8272825,490,good
751751,24,135.141.67.194,gr,complete,yes,263,104,Americas,Europe,265.9304452,314,good
237854,28,82.220.184.14,com,complete,no,176,57,Europe,Africa,191.4101471,683,good
605578,25,217.90.7.73,com,complete,no,151,65,Europe,Asia,34.18619974,100,good
242658,20,178.49.115.188,org,incomplete,no,257,60,Europe,Europe,304.5768874,622,good
690135,30,129.186.68.124,com,incomplete,no,803,633,Americas,Asia,11.47840234,34,bad
602243,24,18.66.65.32,org,complete,yes,170,37,Americas,Asia,136.019809,698,good
398745,21,73.13.140.80,com,complete,yes,117,79,Americas,Africa,143.0449857,251,good
767230,21,163.11.155.243,com,complete,yes,121,72,Americas,Oceania,268.8254422,92,good
459834,54,40.92.8.142,com,complete,yes,129,16,Americas,Americas,286.4624707,847,good
81843,22,75.105.152.184,com,complete,no,209,66,Americas,Americas,273.4749857,403,good
975113,29,78.128.239.218,co.uk,incomplete,yes,43,49,Europe,Americas,284.1996533,773,good
666602,24,134.59.80.201,com,complete,yes,200,24,Europe,Europe,309.8309901,1348,good
1173629,34,144.150.77.95,org,incomplete,yes,108,50,Americas,Oceania,80.33881088,159,good
779248,64,132.162.196.99,com,complete,yes,143,62,Americas,Asia,104.8528556,416,good
194908,39,218.48.98.241,org,complete,yes,200,9,Asia,Europe,79.39726883,832,good
637581,31,177.36.237.132,org,complete,yes,143,74,Americas,Africa,271.6817177,332,good
503053,24,99.237.13.92,com,complete,yes,13,54,Americas,Americas,71.58900708,26,good
1001695,34,101.74.125.227,com,incomplete,yes,211,30,Asia,Americas,48.57796214,156,good
812110,21,185.237.39.140,org,complete,no,182,42,Europe,Africa,97.89538507,92,good
392236,33,138.123.182.38,com,complete,no,134,70,Americas,Americas,324.8690319,3,good
241351,26,212.114.93.225,com,complete,yes,91,84,Europe,Asia,88.8230644,51,good
977072,25,65.92.224.93,co.uk,complete,yes,186,-2,Americas,Europe,50.09282846,102,good
409539,22,61.175.133.103,com,complete,yes,135,26,Asia,Americas,364.9607084,720,good
188922,72,79.43.75.12,com,incomplete,yes,241,43,Europe,Oceania,338.6620001,1061,good
431549,35,30.140.124.58,ca,complete,yes,153,34,Americas,Asia,125.194331,678,good
319094,31,24.217.159.98,org,incomplete,yes,88,104,Americas,Asia,285.3869252,722,good
705147,31,36.199.135.140,be,complete,yes,260,8,Asia,Asia,35.72102623,122,good
1188555,34,13.201.123.237,com,complete,yes,191,49,Americas,Oceania,53.52751473,53,good
513037,31,174.7.17.223,com,complete,yes,100,49,Americas,Asia,211.7869803,226,good
575202,65,106.212.36.198,com,complete,yes,137,-3,Asia,Asia,290.3219737,194,good
538616,25,80.8.217.76,com,complete,no,222,67,Africa,Asia,109.5628619,124,good
113746,49,207.222.48.217,edu,incomplete,yes,229,75,Americas,Americas,277.22842,1011,good
456302,47,35.201.59.122,com,incomplete,no,146,50,Americas,Europe,146.8662959,170,good
331780,34,47.23.227.23,com,complete,yes,191,19,Americas,Oceania,0.692446815,7,good
673237,94,65.7.13.198,org,incomplete,yes,201,28,Americas,Oceania,109.5368642,132,good
523674,51,40.180.209.47,org,complete,no,219,87,Americas,Americas,86.53330083,234,good
545497,51,191.249.110.219,edu,complete,yes,131,62,Americas,Europe,360.4203359,1462,good
20050,23,71.211.53.184,com,complete,yes,189,73,Americas,Asia,133.2208594,870,good
216777,29,219.15.209.111,com,complete,yes,158,57,Asia,Asia,36.44239087,38,good
283482,86,22.104.141.82,org,incomplete,yes,175,108,Americas,Americas,102.3701677,200,good
1016392,33,126.13.92.211,com,complete,yes,46,23,Asia,Americas,20.56565838,76,good
837161,42,16.109.26.194,org,complete,yes,246,33,Americas,Asia,143.5789114,537,good
673104,57,104.124.130.189,com,complete,no,63,40,Europe,Europe,113.3194448,57,good
1084877,66,71.171.199.69,com,complete,no,200,50,Americas,Oceania,279.9241671,1500,good
1113007,30,60.140.186.47,com,incomplete,yes,41,28,Asia,Americas,168.4376953,966,good
1050164,41,28.97.15.119,com,complete,yes,204,84,Americas,Europe,333.1748377,928,good
198112,77,15.71.135.57,com,incomplete,no,242,51,Americas,Europe,314.1261651,546,good
279902,29,82.180.73.47,org.nz,complete,no,231,61,Europe,Africa,148.1618426,343,good
1008862,72,119.21.87.94,com,complete,yes,77,62,Asia,Oceania,248.5584345,163,good
236658,35,186.248.117.36,com,complete,yes,139,52,Americas,Americas,15.82463099,31,good
236360,62,222.12.33.35,co.uk,complete,yes,86,53,Asia,Africa,111.8302495,919,good
1063776,21,218.189.62.229,com,incomplete,yes,113,96,Asia,Asia,306.5804485,237,good
464315,33,205.114.163.207,blogspot.com,complete,no,185,46,Americas,Americas,320.0130563,767,good
7346,25,125.152.246.197,com,complete,yes,151,88,Asia,Americas,46.56698532,86,good
843166,23,41.93.244.112,com,complete,yes,181,89,Africa,Oceania,247.8657366,1595,good
754183,20,177.110.188.117,org,complete,yes,156,41,Americas,Oceania,339.7188914,286,good
499293,31,90.228.177.144,com,complete,no,88,15,Europe,Africa,296.5325513,1105,good
516828,28,196.244.208.48,com,complete,yes,93,31,Europe,Africa,86.12083911,112,good
42883,33,124.103.155.147,com,complete,no,69,5,Asia,Asia,6.566321305,4,good
424855,51,64.126.220.152,com,incomplete,no,125,58,Americas,Americas,252.342877,1602,good
458739,34,197.130.34.105,com,complete,no,137,20,Africa,Asia,75.63447812,67,good
294091,29,56.230.1.230,org,complete,yes,137,37,Americas,Africa,178.1505053,800,good
271849,31,126.171.231.44,com,complete,yes,47,6,Asia,Americas,332.9935545,616,good
56,26,89.183.243.169,com,complete,yes,139,58,Europe,Oceania,95.62577569,583,good
645681,31,18.214.43.80,com,complete,yes,156,-27,Americas,Asia,31.77924683,89,good
4293,46,177.206.207.56,com,complete,yes,225,53,Americas,Americas,266.9246098,399,good
1058488,60,146.35.109.75,com,complete,yes,251,18,Americas,Africa,286.9483084,319,good
853147,59,156.9.40.65,net,complete,no,202,-25,Americas,Asia,38.59578948,22,good
582348,37,7.211.103.26,com,incomplete,yes,130,73,Americas,Africa,20.16508419,93,good
679733,38,154.167.83.81,net,complete,yes,135,40,Africa,Africa,237.6381455,478,good
429269,25,185.221.153.82,nl,complete,no,139,36,Europe,Americas,146.1496414,6,good
317849,30,83.42.77.49,com,complete,yes,187,39,Europe,Oceania,22.95729953,2,good
234498,23,143.41.189.46,edu,incomplete,yes,243,38,Europe,Oceania,248.3528988,470,good
893846,51,30.145.196.23,com,complete,yes,12,63,Americas,Africa,22.05430552,132,good
89284,25,35.17.249.35,com,complete,yes,212,76,Americas,Asia,315.7552413,1081,good
127083,29,83.21.218.76,com,complete,yes,88,77,Europe,Africa,8.890351194,28,good
986628,29,149.91.62.105,com,complete,yes,198,65,Americas,Americas,192.4503538,294,good
158395,47,91.96.231.141,edu,incomplete,yes,118,23,Europe,Africa,270.9053514,3450,good
142256,44,49.119.231.21,com,incomplete,no,610,461,Asia,Asia,106.9206518,562,bad
896219,36,80.123.179.88,com,complete,no,25,31,Europe,Oceania,307.0483604,7396,good
589441,30,129.39.42.78,co.uk,complete,yes,81,90,Americas,Asia,327.7633306,1744,good
944488,48,170.163.226.62,com,incomplete,yes,186,84,Americas,Africa,281.0828305,69,good
15048,29,64.200.193.58,com,complete,yes,231,71,Americas,Europe,192.1982153,468,good
715977,31,131.235.216.15,com,complete,yes,160,21,Americas,Asia,296.5894364,5636,good
7740,48,40.39.155.185,com,complete,yes,180,0,Americas,Americas,31.39585054,66,good
1118281,27,140.16.199.29,com,complete,no,58,95,Americas,Oceania,340.0588058,245,good
177104,36,38.161.209.63,com,incomplete,yes,200,49,Americas,Oceania,55.42118059,16,good
315767,29,190.4.243.76,com,complete,yes,101,58,Americas,Oceania,295.3121997,712,good
143451,42,1.245.108.35,ie,complete,no,154,74,Asia,Oceania,266.1613232,188,good
790695,31,149.18.54.179,com,complete,no,213,82,Americas,Oceania,41.50756596,261,good
328404,25,92.239.132.67,edu,complete,no,254,31,Europe,Europe,187.1288903,174,good
724234,30,197.230.31.112,co.uk,complete,no,193,16,Africa,Americas,214.5781003,6,good
220440,21,99.35.46.62,com,complete,yes,283,54,Americas,Africa,340.3452245,308,good
413936,28,121.143.178.61,co.uk,complete,yes,210,20,Asia,Oceania,201.402333,26,good
1075462,23,50.21.173.2,com,complete,yes,31,71,Americas,Europe,324.4068583,756,good
1058121,24,182.123.195.207,com,complete,yes,196,0,Asia,Asia,364.5486352,972,good
775271,34,25.155.92.166,edu,incomplete,no,113,49,Europe,Africa,199.7725583,483,good
1075253,27,186.135.230.80,com,complete,yes,193,62,Americas,Americas,206.38231,717,good
15645,54,1.42.67.31,com,complete,no,71,47,Oceania,Africa,129.9511397,434,good
340863,43,135.228.20.45,com,complete,yes,118,81,Americas,Americas,258.9661938,1041,good
460637,30,73.129.164.31,org,incomplete,yes,61,15,Americas,Africa,118.7074262,51,good
68388,20,221.52.13.165,com,complete,yes,167,-28,Asia,Oceania,160.2386567,152,good
485459,23,175.109.76.151,com,complete,yes,53,57,Asia,Africa,149.2637147,188,good
251417,32,62.233.213.7,com,incomplete,yes,189,38,Europe,Europe,30.88548632,79,good
1106268,23,143.137.178.18,com,incomplete,yes,198,57,Americas,Africa,159.3785413,705,good
714573,64,98.47.109.220,edu,complete,yes,156,60,Americas,Americas,154.1595939,486,good
118023,27,205.245.46.212,org,complete,yes,121,79,Americas,Asia,169.8417951,507,good
1100675,57,38.90.114.75,com,incomplete,yes,846,596,Americas,Asia,102.3890173,64,bad
285923,36,30.195.30.69,com,complete,yes,238,30,Americas,Africa,183.0935057,105,good
172551,24,49.17.88.232,com,incomplete,yes,251,41,Asia,Americas,168.7264528,644,good
1117953,33,112.14.45.117,ch,complete,yes,74,81,Asia,Oceania,200.0368346,285,good
72585,54,208.188.44.5,to,complete,yes,136,31,Americas,Oceania,176.1307204,7,good
132065,22,222.84.89.146,com,complete,yes,98,45,Asia,Oceania,317.6612677,883,good
492376,41,134.72.96.30,net,complete,yes,56,47,Americas,Asia,55.05813123,1450,good
380942,28,55.13.91.57,net,complete,yes,284,74,Americas,Europe,135.8219785,126,good
85098,26,18.45.147.136,com,complete,yes,79,46,Americas,Asia,123.9917612,79,good
1098306,39,20.191.212.209,com,complete,yes,215,34,Oceania,Oceania,313.1761163,54,good
1162770,21,110.64.6.242,org,complete,yes,157,63,Asia,Oceania,194.4311933,105,good
175999,35,82.50.83.99,com,incomplete,yes,292,74,Europe,Oceania,328.3740774,16,good
1193689,26,41.46.147.145,org,incomplete,yes,208,21,Africa,Asia,226.348203,270,good
520486,42,77.149.243.217,com,complete,no,167,75,Europe,Europe,240.7326236,430,good
239809,27,112.195.33.14,com,complete,no,271,1,Asia,Oceania,156.8322695,2525,good
970314,34,138.182.158.62,org,complete,no,220,41,Americas,Asia,32.72077681,83,good
116807,55,189.111.196.3,com,complete,yes,203,43,Americas,Americas,331.7548968,601,good
714300,21,145.104.151.62,com,incomplete,yes,68,48,Europe,Africa,336.0248108,991,good
470876,21,27.165.147.174,com,complete,yes,175,86,Asia,Americas,240.5610633,246,good
997619,36,148.75.85.61,com,complete,no,138,55,Americas,Americas,323.6055347,171,good
822659,26,2.51.64.14,edu,incomplete,no,179,14,Asia,Europe,286.1489515,2623,good
412520,34,168.111.36.138,net.au,complete,yes,206,75,Americas,Europe,75.79302539,194,good
350869,30,32.139.48.222,com,incomplete,no,133,92,Americas,Europe,20.41656482,19,good
1100486,63,165.247.180.63,com,incomplete,yes,459,221,Americas,Africa,27.66741251,72,bad
865760,35,115.108.2.66,com,incomplete,no,158,6,Asia,Europe,233.2542079,651,good
706332,25,123.92.65.170,com,incomplete,yes,103,94,Asia,Oceania,106.4231855,238,good
814589,28,179.18.39.72,com,complete,no,68,39,Americas,Oceania,293.4363186,122,good
250601,27,220.246.12.154,com.hk,complete,yes,160,60,Asia,Oceania,37.73657795,103,good
841430,89,16.2.191.133,edu,incomplete,yes,127,70,Americas,Oceania,280.5695797,213,good
692075,21,223.43.191.36,net,complete,yes,113,1,Asia,Africa,230.7149747,569,good
933069,28,59.12.24.32,com,complete,yes,134,32,Asia,Africa,248.329674,2842,good
844244,47,199.34.108.140,com,complete,yes,190,92,Americas,Americas,334.2842549,863,good
968379,31,35.137.23.21,com,complete,no,117,62,Americas,Europe,65.15080294,309,good
142837,23,119.83.115.241,com,complete,yes,123,30,Asia,Americas,285.9058003,390,good
635772,26,1.21.164.159,net,complete,yes,149,78,Asia,Asia,330.6296329,74,good
536376,36,125.135.121.216,co.uk,complete,yes,129,39,Asia,Africa,158.2939016,376,good
714589,47,142.59.110.203,com,complete,yes,179,79,Americas,Americas,332.9456294,519,good
310372,19,16.57.52.77,com,complete,no,221,25,Americas,Americas,345.0227139,574,good
1171876,29,206.6.107.247,edu,complete,yes,158,39,Americas,Americas,304.9550081,488,good
756487,32,5.204.168.34,com,complete,yes,150,62,Europe,Americas,220.992656,493,good
192722,32,14.50.156.11,co.uk,complete,no,140,48,Asia,Oceania,240.0503024,338,good
222255,36,5.153.137.16,co.uk,complete,yes,244,8,Europe,Africa,10.74874258,9,good
295120,41,179.202.199.154,co.uk,complete,yes,41,53,Americas,Europe,317.8243728,538,good
88083,23,124.67.123.235,com,incomplete,yes,264,32,Asia,Americas,126.5642161,715,good
499265,54,156.20.42.222,com,complete,yes,208,90,Americas,Asia,123.3322191,283,good
1027363,31,14.243.69.201,com,complete,yes,141,61,Asia,Europe,342.3975824,256,good
922191,30,42.166.204.173,com,complete,yes,132,43,Asia,Europe,319.7625781,1358,good
807714,39,93.249.190.217,dk,complete,yes,85,-1,Europe,Asia,59.01328418,520,good
71469,49,128.50.32.151,com,complete,yes,121,68,Americas,Americas,41.0225116,998,good
